"","Country","Date","Confirmed","Death","Recovered","newConfirmed","newDeath","newRecovered"
"3492","Finland",2020-02-04,1,0,0,0,0,0
"3493","Finland",2020-02-05,1,0,0,0,0,0
"3494","Finland",2020-02-06,1,0,0,0,0,0
"3495","Finland",2020-02-07,1,0,0,0,0,0
"3496","Finland",2020-02-08,1,0,0,0,0,0
"3497","Finland",2020-02-09,1,0,0,0,0,0
"3498","Finland",2020-02-10,1,0,0,0,0,0
"3499","Finland",2020-02-11,1,0,0,0,0,0
"3500","Finland",2020-02-12,1,0,1,0,0,1
"3501","Finland",2020-02-13,1,0,1,0,0,0
"3502","Finland",2020-02-14,1,0,1,0,0,0
"3503","Finland",2020-02-15,1,0,1,0,0,0
"3504","Finland",2020-02-16,1,0,1,0,0,0
"3505","Finland",2020-02-17,1,0,1,0,0,0
"3506","Finland",2020-02-18,1,0,1,0,0,0
"3507","Finland",2020-02-19,1,0,1,0,0,0
"3508","Finland",2020-02-20,1,0,1,0,0,0
"3509","Finland",2020-02-21,1,0,1,0,0,0
"3510","Finland",2020-02-22,1,0,1,0,0,0
"3511","Finland",2020-02-23,1,0,1,0,0,0
"3512","Finland",2020-02-24,1,0,1,0,0,0
"3513","Finland",2020-02-25,1,0,1,0,0,0
"3514","Finland",2020-02-26,2,0,1,1,0,0
"3515","Finland",2020-02-27,2,0,1,0,0,0
"3516","Finland",2020-02-28,2,0,1,0,0,0
"3517","Finland",2020-02-29,3,0,1,1,0,0
"3518","Finland",2020-03-01,6,0,1,3,0,0
"3519","Finland",2020-03-02,6,0,1,0,0,0
"3520","Finland",2020-03-03,6,0,1,0,0,0
"3521","Finland",2020-03-04,6,0,1,0,0,0
"3522","Finland",2020-03-05,12,0,1,6,0,0
"3523","Finland",2020-03-06,15,0,1,3,0,0
"3524","Finland",2020-03-07,15,0,1,0,0,0
"3525","Finland",2020-03-08,23,0,1,8,0,0
"3526","Finland",2020-03-09,30,0,1,7,0,0
"3527","Finland",2020-03-10,40,0,1,10,0,0
"3528","Finland",2020-03-11,59,0,1,19,0,0
"3529","Finland",2020-03-12,59,0,1,0,0,0
"3530","Finland",2020-03-13,155,0,1,96,0,0
"3531","Finland",2020-03-14,225,0,1,70,0,0
"3532","Finland",2020-03-15,244,0,10,19,0,9
"3533","Finland",2020-03-16,277,0,10,33,0,0
"3534","Finland",2020-03-17,321,0,10,44,0,0
"3535","Finland",2020-03-18,336,0,10,15,0,0
"3536","Finland",2020-03-19,400,0,10,64,0,0
"3537","France",2019-12-31,0,0,0,0,0,0
"3538","France",2020-01-01,0,0,0,0,0,0
"3539","France",2020-01-02,0,0,0,0,0,0
"3540","France",2020-01-03,0,0,0,0,0,0
"3541","France",2020-01-04,0,0,0,0,0,0
"3542","France",2020-01-05,0,0,0,0,0,0
"3543","France",2020-01-06,0,0,0,0,0,0
"3544","France",2020-01-07,0,0,0,0,0,0
"3545","France",2020-01-08,0,0,0,0,0,0
"3546","France",2020-01-09,0,0,0,0,0,0
"3547","France",2020-01-10,0,0,0,0,0,0
"3548","France",2020-01-11,0,0,0,0,0,0
"3549","France",2020-01-12,0,0,0,0,0,0
"3550","France",2020-01-13,0,0,0,0,0,0
"3551","France",2020-01-14,0,0,0,0,0,0
"3552","France",2020-01-15,0,0,0,0,0,0
"3553","France",2020-01-16,0,0,0,0,0,0
"3554","France",2020-01-17,0,0,0,0,0,0
"3555","France",2020-01-18,0,0,0,0,0,0
"3556","France",2020-01-19,0,0,0,0,0,0
"3557","France",2020-01-20,0,0,0,0,0,0
"3558","France",2020-01-21,0,0,0,0,0,0
"3559","France",2020-01-22,0,0,0,0,0,0
"3560","France",2020-01-23,0,0,0,0,0,0
"3561","France",2020-01-24,2,0,0,2,0,0
"3562","France",2020-01-25,3,0,0,1,0,0
"3563","France",2020-01-26,3,0,0,0,0,0
"3564","France",2020-01-27,3,0,0,0,0,0
"3565","France",2020-01-28,4,0,0,1,0,0
"3566","France",2020-01-29,5,0,0,1,0,0
"3567","France",2020-01-30,5,0,0,0,0,0
"3568","France",2020-01-31,5,0,0,0,0,0
"3569","France",2020-02-01,6,0,0,1,0,0
"3570","France",2020-02-02,6,0,0,0,0,0
"3571","France",2020-02-03,6,0,0,0,0,0
"3572","France",2020-02-04,6,0,0,0,0,0
"3573","France",2020-02-05,6,0,0,0,0,0
"3574","France",2020-02-06,6,0,0,0,0,0
"3575","France",2020-02-07,6,0,0,0,0,0
"3576","France",2020-02-08,11,0,0,5,0,0
"3577","France",2020-02-09,11,0,0,0,0,0
"3578","France",2020-02-10,11,0,0,0,0,0
"3579","France",2020-02-11,11,0,0,0,0,0
"3580","France",2020-02-12,11,0,2,0,0,2
"3581","France",2020-02-13,11,0,2,0,0,0
"3582","France",2020-02-14,11,0,2,0,0,0
"3583","France",2020-02-15,12,1,4,1,1,2
"3584","France",2020-02-16,12,1,4,0,0,0
"3585","France",2020-02-17,12,1,4,0,0,0
"3586","France",2020-02-18,12,1,4,0,0,0
"3587","France",2020-02-19,12,1,4,0,0,0
"3588","France",2020-02-20,12,1,4,0,0,0
"3589","France",2020-02-21,12,1,4,0,0,0
"3590","France",2020-02-22,12,1,4,0,0,0
"3591","France",2020-02-23,12,1,4,0,0,0
"3592","France",2020-02-24,12,1,4,0,0,0
"3593","France",2020-02-25,14,1,11,2,0,7
"3594","France",2020-02-26,18,2,11,4,1,0
"3595","France",2020-02-27,38,2,11,20,0,0
"3596","France",2020-02-28,57,2,11,19,0,0
"3597","France",2020-02-29,100,2,12,43,0,1
"3598","France",2020-03-01,130,2,12,30,0,0
"3599","France",2020-03-02,191,3,12,61,1,0
"3600","France",2020-03-03,204,4,12,13,1,0
"3601","France",2020-03-04,288,4,12,84,0,0
"3602","France",2020-03-05,380,6,12,92,2,0
"3603","France",2020-03-06,656,9,12,276,3,0
"3604","France",2020-03-07,957,11,12,301,2,0
"3605","France",2020-03-08,1134,19,12,177,8,0
"3606","France",2020-03-09,1217,19,12,83,0,0
"3607","France",2020-03-10,1792,33,12,575,14,0
"3608","France",2020-03-11,2290,48,12,498,15,0
"3609","France",2020-03-12,2876,61,12,586,13,0
"3610","France",2020-03-13,3678,79,12,802,18,0
"3611","France",2020-03-14,4487,91,12,809,12,0
"3612","France",2020-03-15,5423,127,12,936,36,0
"3613","France",2020-03-16,6668,148,12,1245,21,0
"3614","France",2020-03-17,7699,175,12,1031,27,0
"3615","France",2020-03-18,9105,175,12,1406,0,0
"3616","France",2020-03-19,10947,243,12,1842,68,0
"3617","Gabon",2020-01-22,0,0,0,0,0,0
"3618","Gabon",2020-01-23,0,0,0,0,0,0
"3619","Gabon",2020-01-24,0,0,0,0,0,0
"3620","Gabon",2020-01-25,0,0,0,0,0,0
"3621","Gabon",2020-01-26,0,0,0,0,0,0
"3622","Gabon",2020-01-27,0,0,0,0,0,0
"3623","Gabon",2020-01-28,0,0,0,0,0,0
"3624","Gabon",2020-01-29,0,0,0,0,0,0
"3625","Gabon",2020-01-30,0,0,0,0,0,0
"3626","Gabon",2020-01-31,0,0,0,0,0,0
"3627","Gabon",2020-02-01,0,0,0,0,0,0
"3628","Gabon",2020-02-02,0,0,0,0,0,0
"3629","Gabon",2020-02-03,0,0,0,0,0,0
"3630","Gabon",2020-02-04,0,0,0,0,0,0
"3631","Gabon",2020-02-05,0,0,0,0,0,0
"3632","Gabon",2020-02-06,0,0,0,0,0,0
"3633","Gabon",2020-02-07,0,0,0,0,0,0
"3634","Gabon",2020-02-08,0,0,0,0,0,0
"3635","Gabon",2020-02-09,0,0,0,0,0,0
"3636","Gabon",2020-02-10,0,0,0,0,0,0
"3637","Gabon",2020-02-11,0,0,0,0,0,0
"3638","Gabon",2020-02-12,0,0,0,0,0,0
"3639","Gabon",2020-02-13,0,0,0,0,0,0
"3640","Gabon",2020-02-14,0,0,0,0,0,0
"3641","Gabon",2020-02-15,0,0,0,0,0,0
"3642","Gabon",2020-02-16,0,0,0,0,0,0
"3643","Gabon",2020-02-17,0,0,0,0,0,0
"3644","Gabon",2020-02-18,0,0,0,0,0,0
"3645","Gabon",2020-02-19,0,0,0,0,0,0
"3646","Gabon",2020-02-20,0,0,0,0,0,0
"3647","Gabon",2020-02-21,0,0,0,0,0,0
"3648","Gabon",2020-02-22,0,0,0,0,0,0
"3649","Gabon",2020-02-23,0,0,0,0,0,0
"3650","Gabon",2020-02-24,0,0,0,0,0,0
"3651","Gabon",2020-02-25,0,0,0,0,0,0
"3652","Gabon",2020-02-26,0,0,0,0,0,0
"3653","Gabon",2020-02-27,0,0,0,0,0,0
"3654","Gabon",2020-02-28,0,0,0,0,0,0
"3655","Gabon",2020-02-29,0,0,0,0,0,0
"3656","Gabon",2020-03-01,0,0,0,0,0,0
"3657","Gabon",2020-03-02,0,0,0,0,0,0
"3658","Gabon",2020-03-03,0,0,0,0,0,0
"3659","Gabon",2020-03-04,0,0,0,0,0,0
"3660","Gabon",2020-03-05,0,0,0,0,0,0
"3661","Gabon",2020-03-06,0,0,0,0,0,0
"3662","Gabon",2020-03-07,0,0,0,0,0,0
"3663","Gabon",2020-03-08,0,0,0,0,0,0
"3664","Gabon",2020-03-09,0,0,0,0,0,0
"3665","Gabon",2020-03-10,0,0,0,0,0,0
"3666","Gabon",2020-03-11,0,0,0,0,0,0
"3667","Gabon",2020-03-12,0,0,0,0,0,0
"3668","Gabon",2020-03-13,0,0,0,0,0,0
"3669","Gabon",2020-03-14,1,0,0,1,0,0
"3670","Gabon",2020-03-15,1,0,0,0,0,0
"3671","Gabon",2020-03-16,1,0,0,0,0,0
"3672","Gabon",2020-03-17,1,0,0,0,0,0
"3673","Gabon",2020-03-18,1,0,0,0,0,0
"3674","Gabon",2020-03-19,1,0,0,0,0,0
"3675","Gambia, The",2020-01-22,0,0,0,0,0,0
"3676","Gambia, The",2020-01-23,0,0,0,0,0,0
"3677","Gambia, The",2020-01-24,0,0,0,0,0,0
"3678","Gambia, The",2020-01-25,0,0,0,0,0,0
"3679","Gambia, The",2020-01-26,0,0,0,0,0,0
"3680","Gambia, The",2020-01-27,0,0,0,0,0,0
"3681","Gambia, The",2020-01-28,0,0,0,0,0,0
"3682","Gambia, The",2020-01-29,0,0,0,0,0,0
"3683","Gambia, The",2020-01-30,0,0,0,0,0,0
"3684","Gambia, The",2020-01-31,0,0,0,0,0,0
"3685","Gambia, The",2020-02-01,0,0,0,0,0,0
"3686","Gambia, The",2020-02-02,0,0,0,0,0,0
"3687","Gambia, The",2020-02-03,0,0,0,0,0,0
"3688","Gambia, The",2020-02-04,0,0,0,0,0,0
"3689","Gambia, The",2020-02-05,0,0,0,0,0,0
"3690","Gambia, The",2020-02-06,0,0,0,0,0,0
"3691","Gambia, The",2020-02-07,0,0,0,0,0,0
"3692","Gambia, The",2020-02-08,0,0,0,0,0,0
"3693","Gambia, The",2020-02-09,0,0,0,0,0,0
"3694","Gambia, The",2020-02-10,0,0,0,0,0,0
"3695","Gambia, The",2020-02-11,0,0,0,0,0,0
"3696","Gambia, The",2020-02-12,0,0,0,0,0,0
"3697","Gambia, The",2020-02-13,0,0,0,0,0,0
"3698","Gambia, The",2020-02-14,0,0,0,0,0,0
"3699","Gambia, The",2020-02-15,0,0,0,0,0,0
"3700","Gambia, The",2020-02-16,0,0,0,0,0,0
"3701","Gambia, The",2020-02-17,0,0,0,0,0,0
"3702","Gambia, The",2020-02-18,0,0,0,0,0,0
"3703","Gambia, The",2020-02-19,0,0,0,0,0,0
"3704","Gambia, The",2020-02-20,0,0,0,0,0,0
"3705","Gambia, The",2020-02-21,0,0,0,0,0,0
"3706","Gambia, The",2020-02-22,0,0,0,0,0,0
"3707","Gambia, The",2020-02-23,0,0,0,0,0,0
"3708","Gambia, The",2020-02-24,0,0,0,0,0,0
"3709","Gambia, The",2020-02-25,0,0,0,0,0,0
"3710","Gambia, The",2020-02-26,0,0,0,0,0,0
"3711","Gambia, The",2020-02-27,0,0,0,0,0,0
"3712","Gambia, The",2020-02-28,0,0,0,0,0,0
"3713","Gambia, The",2020-02-29,0,0,0,0,0,0
"3714","Gambia, The",2020-03-01,0,0,0,0,0,0
"3715","Gambia, The",2020-03-02,0,0,0,0,0,0
"3716","Gambia, The",2020-03-03,0,0,0,0,0,0
"3717","Gambia, The",2020-03-04,0,0,0,0,0,0
"3718","Gambia, The",2020-03-05,0,0,0,0,0,0
"3719","Gambia, The",2020-03-06,0,0,0,0,0,0
"3720","Gambia, The",2020-03-07,0,0,0,0,0,0
"3721","Gambia, The",2020-03-08,0,0,0,0,0,0
"3722","Gambia, The",2020-03-09,0,0,0,0,0,0
"3723","Gambia, The",2020-03-10,0,0,0,0,0,0
"3724","Gambia, The",2020-03-11,0,0,0,0,0,0
"3725","Gambia, The",2020-03-12,0,0,0,0,0,0
"3726","Gambia, The",2020-03-13,0,0,0,0,0,0
"3727","Gambia, The",2020-03-14,0,0,0,0,0,0
"3728","Gambia, The",2020-03-15,0,0,0,0,0,0
"3729","Gambia, The",2020-03-16,0,0,0,0,0,0
"3730","Gambia, The",2020-03-17,1,0,0,1,0,0
"3731","Gambia, The",2020-03-18,1,0,0,0,0,0
"3732","Gambia, The",2020-03-19,1,0,0,0,0,0
"3733","Georgia",2019-12-31,0,0,0,0,0,0
"3734","Georgia",2020-01-01,0,0,0,0,0,0
"3735","Georgia",2020-01-02,0,0,0,0,0,0
"3736","Georgia",2020-01-03,0,0,0,0,0,0
"3737","Georgia",2020-01-04,0,0,0,0,0,0
"3738","Georgia",2020-01-05,0,0,0,0,0,0
"3739","Georgia",2020-01-06,0,0,0,0,0,0
"3740","Georgia",2020-01-07,0,0,0,0,0,0
"3741","Georgia",2020-01-08,0,0,0,0,0,0
"3742","Georgia",2020-01-09,0,0,0,0,0,0
"3743","Georgia",2020-01-10,0,0,0,0,0,0
"3744","Georgia",2020-01-11,0,0,0,0,0,0
"3745","Georgia",2020-01-12,0,0,0,0,0,0
"3746","Georgia",2020-01-13,0,0,0,0,0,0
"3747","Georgia",2020-01-14,0,0,0,0,0,0
"3748","Georgia",2020-01-15,0,0,0,0,0,0
"3749","Georgia",2020-01-16,0,0,0,0,0,0
"3750","Georgia",2020-01-17,0,0,0,0,0,0
"3751","Georgia",2020-01-18,0,0,0,0,0,0
"3752","Georgia",2020-01-19,0,0,0,0,0,0
"3753","Georgia",2020-01-20,0,0,0,0,0,0
"3754","Georgia",2020-01-21,0,0,0,0,0,0
"3755","Georgia",2020-01-22,0,0,0,0,0,0
"3756","Georgia",2020-01-23,0,0,0,0,0,0
"3757","Georgia",2020-01-24,0,0,0,0,0,0
"3758","Georgia",2020-01-25,0,0,0,0,0,0
"3759","Georgia",2020-01-26,0,0,0,0,0,0
"3760","Georgia",2020-01-27,0,0,0,0,0,0
"3761","Georgia",2020-01-28,0,0,0,0,0,0
"3762","Georgia",2020-01-29,0,0,0,0,0,0
"3763","Georgia",2020-01-30,0,0,0,0,0,0
"3764","Georgia",2020-01-31,0,0,0,0,0,0
"3765","Georgia",2020-02-01,0,0,0,0,0,0
"3766","Georgia",2020-02-02,0,0,0,0,0,0
"3767","Georgia",2020-02-03,0,0,0,0,0,0
"3768","Georgia",2020-02-04,0,0,0,0,0,0
"3769","Georgia",2020-02-05,0,0,0,0,0,0
"3770","Georgia",2020-02-06,0,0,0,0,0,0
"3771","Georgia",2020-02-07,0,0,0,0,0,0
"3772","Georgia",2020-02-08,0,0,0,0,0,0
"3773","Georgia",2020-02-09,0,0,0,0,0,0
"3774","Georgia",2020-02-10,0,0,0,0,0,0
"3775","Georgia",2020-02-11,0,0,0,0,0,0
"3776","Georgia",2020-02-12,0,0,0,0,0,0
"3777","Georgia",2020-02-13,0,0,0,0,0,0
"3778","Georgia",2020-02-14,0,0,0,0,0,0
"3779","Georgia",2020-02-15,0,0,0,0,0,0
"3780","Georgia",2020-02-16,0,0,0,0,0,0
"3781","Georgia",2020-02-17,0,0,0,0,0,0
"3782","Georgia",2020-02-18,0,0,0,0,0,0
"3783","Georgia",2020-02-19,0,0,0,0,0,0
"3784","Georgia",2020-02-20,0,0,0,0,0,0
"3785","Georgia",2020-02-21,0,0,0,0,0,0
"3786","Georgia",2020-02-22,0,0,0,0,0,0
"3787","Georgia",2020-02-23,0,0,0,0,0,0
"3788","Georgia",2020-02-24,0,0,0,0,0,0
"3789","Georgia",2020-02-25,0,0,0,0,0,0
"3790","Georgia",2020-02-26,1,0,0,1,0,0
"3791","Georgia",2020-02-27,1,0,0,0,0,0
"3792","Georgia",2020-02-28,1,0,0,0,0,0
"3793","Georgia",2020-02-29,1,0,0,0,0,0
"3794","Georgia",2020-03-01,3,0,0,2,0,0
"3795","Georgia",2020-03-02,3,0,0,0,0,0
"3796","Georgia",2020-03-03,3,0,0,0,0,0
"3797","Georgia",2020-03-04,3,0,0,0,0,0
"3798","Georgia",2020-03-05,4,0,0,1,0,0
"3799","Georgia",2020-03-06,4,0,0,0,0,0
"3800","Georgia",2020-03-07,4,0,0,0,0,0
"3801","Georgia",2020-03-08,13,0,0,9,0,0
"3802","Georgia",2020-03-09,15,0,0,2,0,0
"3803","Georgia",2020-03-10,15,0,0,0,0,0
"3804","Georgia",2020-03-11,24,0,0,9,0,0
"3805","Georgia",2020-03-12,24,0,0,0,0,0
"3806","Georgia",2020-03-13,25,0,0,1,0,0
"3807","Georgia",2020-03-14,30,0,0,5,0,0
"3808","Georgia",2020-03-15,33,0,0,3,0,0
"3809","Georgia",2020-03-16,33,0,1,0,0,1
"3810","Georgia",2020-03-17,34,0,1,1,0,0
"3811","Georgia",2020-03-18,38,0,1,4,0,0
"3812","Georgia",2020-03-19,40,0,1,2,0,0
"3813","Germany",2019-12-31,0,0,0,0,0,0
"3814","Germany",2020-01-01,0,0,0,0,0,0
"3815","Germany",2020-01-02,0,0,0,0,0,0
"3816","Germany",2020-01-03,0,0,0,0,0,0
"3817","Germany",2020-01-04,0,0,0,0,0,0
"3818","Germany",2020-01-05,0,0,0,0,0,0
"3819","Germany",2020-01-06,0,0,0,0,0,0
"3820","Germany",2020-01-07,0,0,0,0,0,0
"3821","Germany",2020-01-08,0,0,0,0,0,0
"3822","Germany",2020-01-09,0,0,0,0,0,0
"3823","Germany",2020-01-10,0,0,0,0,0,0
"3824","Germany",2020-01-11,0,0,0,0,0,0
"3825","Germany",2020-01-12,0,0,0,0,0,0
"3826","Germany",2020-01-13,0,0,0,0,0,0
"3827","Germany",2020-01-14,0,0,0,0,0,0
"3828","Germany",2020-01-15,0,0,0,0,0,0
"3829","Germany",2020-01-16,0,0,0,0,0,0
"3830","Germany",2020-01-17,0,0,0,0,0,0
"3831","Germany",2020-01-18,0,0,0,0,0,0
"3832","Germany",2020-01-19,0,0,0,0,0,0
"3833","Germany",2020-01-20,0,0,0,0,0,0
"3834","Germany",2020-01-21,0,0,0,0,0,0
"3835","Germany",2020-01-22,0,0,0,0,0,0
"3836","Germany",2020-01-23,0,0,0,0,0,0
"3837","Germany",2020-01-24,0,0,0,0,0,0
"3838","Germany",2020-01-25,0,0,0,0,0,0
"3839","Germany",2020-01-26,0,0,0,0,0,0
"3840","Germany",2020-01-27,1,0,0,1,0,0
"3841","Germany",2020-01-28,4,0,0,3,0,0
"3842","Germany",2020-01-29,4,0,0,0,0,0
"3843","Germany",2020-01-30,4,0,0,0,0,0
"3844","Germany",2020-01-31,5,0,0,1,0,0
"3845","Germany",2020-02-01,8,0,0,3,0,0
"3846","Germany",2020-02-02,10,0,0,2,0,0
"3847","Germany",2020-02-03,12,0,0,2,0,0
"3848","Germany",2020-02-04,12,0,0,0,0,0
"3849","Germany",2020-02-05,12,0,0,0,0,0
"3850","Germany",2020-02-06,12,0,0,0,0,0
"3851","Germany",2020-02-07,13,0,0,1,0,0
"3852","Germany",2020-02-08,13,0,0,0,0,0
"3853","Germany",2020-02-09,14,0,0,1,0,0
"3854","Germany",2020-02-10,14,0,0,0,0,0
"3855","Germany",2020-02-11,16,0,0,2,0,0
"3856","Germany",2020-02-12,16,0,0,0,0,0
"3857","Germany",2020-02-13,16,0,1,0,0,1
"3858","Germany",2020-02-14,16,0,1,0,0,0
"3859","Germany",2020-02-15,16,0,1,0,0,0
"3860","Germany",2020-02-16,16,0,1,0,0,0
"3861","Germany",2020-02-17,16,0,1,0,0,0
"3862","Germany",2020-02-18,16,0,12,0,0,11
"3863","Germany",2020-02-19,16,0,12,0,0,0
"3864","Germany",2020-02-20,16,0,12,0,0,0
"3865","Germany",2020-02-21,16,0,14,0,0,2
"3866","Germany",2020-02-22,16,0,14,0,0,0
"3867","Germany",2020-02-23,16,0,14,0,0,0
"3868","Germany",2020-02-24,16,0,14,0,0,0
"3869","Germany",2020-02-25,17,0,14,1,0,0
"3870","Germany",2020-02-26,27,0,15,10,0,1
"3871","Germany",2020-02-27,46,0,16,19,0,1
"3872","Germany",2020-02-28,48,0,16,2,0,0
"3873","Germany",2020-02-29,79,0,16,31,0,0
"3874","Germany",2020-03-01,130,0,16,51,0,0
"3875","Germany",2020-03-02,159,0,16,29,0,0
"3876","Germany",2020-03-03,196,0,16,37,0,0
"3877","Germany",2020-03-04,262,0,16,66,0,0
"3878","Germany",2020-03-05,482,0,16,220,0,0
"3879","Germany",2020-03-06,670,0,17,188,0,1
"3880","Germany",2020-03-07,799,0,18,129,0,1
"3881","Germany",2020-03-08,1040,0,18,241,0,0
"3882","Germany",2020-03-09,1176,2,18,136,2,0
"3883","Germany",2020-03-10,1457,2,18,281,0,0
"3884","Germany",2020-03-11,1908,3,25,451,1,7
"3885","Germany",2020-03-12,2078,3,25,170,0,0
"3886","Germany",2020-03-13,3675,7,46,1597,4,21
"3887","Germany",2020-03-14,4585,9,46,910,2,0
"3888","Germany",2020-03-15,5795,11,46,1210,2,0
"3889","Germany",2020-03-16,7272,17,67,1477,6,21
"3890","Germany",2020-03-17,9257,24,67,1985,7,0
"3891","Germany",2020-03-18,12327,28,105,3070,4,38
"3892","Germany",2020-03-19,15320,44,113,2993,16,8
"3893","Ghana",2020-01-22,0,0,0,0,0,0
"3894","Ghana",2020-01-23,0,0,0,0,0,0
"3895","Ghana",2020-01-24,0,0,0,0,0,0
"3896","Ghana",2020-01-25,0,0,0,0,0,0
"3897","Ghana",2020-01-26,0,0,0,0,0,0
"3898","Ghana",2020-01-27,0,0,0,0,0,0
"3899","Ghana",2020-01-28,0,0,0,0,0,0
"3900","Ghana",2020-01-29,0,0,0,0,0,0
"3901","Ghana",2020-01-30,0,0,0,0,0,0
"3902","Ghana",2020-01-31,0,0,0,0,0,0
"3903","Ghana",2020-02-01,0,0,0,0,0,0
"3904","Ghana",2020-02-02,0,0,0,0,0,0
"3905","Ghana",2020-02-03,0,0,0,0,0,0
"3906","Ghana",2020-02-04,0,0,0,0,0,0
"3907","Ghana",2020-02-05,0,0,0,0,0,0
"3908","Ghana",2020-02-06,0,0,0,0,0,0
"3909","Ghana",2020-02-07,0,0,0,0,0,0
"3910","Ghana",2020-02-08,0,0,0,0,0,0
"3911","Ghana",2020-02-09,0,0,0,0,0,0
"3912","Ghana",2020-02-10,0,0,0,0,0,0
"3913","Ghana",2020-02-11,0,0,0,0,0,0
"3914","Ghana",2020-02-12,0,0,0,0,0,0
"3915","Ghana",2020-02-13,0,0,0,0,0,0
"3916","Ghana",2020-02-14,0,0,0,0,0,0
"3917","Ghana",2020-02-15,0,0,0,0,0,0
"3918","Ghana",2020-02-16,0,0,0,0,0,0
"3919","Ghana",2020-02-17,0,0,0,0,0,0
"3920","Ghana",2020-02-18,0,0,0,0,0,0
"3921","Ghana",2020-02-19,0,0,0,0,0,0
"3922","Ghana",2020-02-20,0,0,0,0,0,0
"3923","Ghana",2020-02-21,0,0,0,0,0,0
"3924","Ghana",2020-02-22,0,0,0,0,0,0
"3925","Ghana",2020-02-23,0,0,0,0,0,0
"3926","Ghana",2020-02-24,0,0,0,0,0,0
"3927","Ghana",2020-02-25,0,0,0,0,0,0
"3928","Ghana",2020-02-26,0,0,0,0,0,0
"3929","Ghana",2020-02-27,0,0,0,0,0,0
"3930","Ghana",2020-02-28,0,0,0,0,0,0
"3931","Ghana",2020-02-29,0,0,0,0,0,0
"3932","Ghana",2020-03-01,0,0,0,0,0,0
"3933","Ghana",2020-03-02,0,0,0,0,0,0
"3934","Ghana",2020-03-03,0,0,0,0,0,0
"3935","Ghana",2020-03-04,0,0,0,0,0,0
"3936","Ghana",2020-03-05,0,0,0,0,0,0
"3937","Ghana",2020-03-06,0,0,0,0,0,0
"3938","Ghana",2020-03-07,0,0,0,0,0,0
"3939","Ghana",2020-03-08,0,0,0,0,0,0
"3940","Ghana",2020-03-09,0,0,0,0,0,0
"3941","Ghana",2020-03-10,0,0,0,0,0,0
"3942","Ghana",2020-03-11,0,0,0,0,0,0
"3943","Ghana",2020-03-12,0,0,0,0,0,0
"3944","Ghana",2020-03-13,0,0,0,0,0,0
"3945","Ghana",2020-03-14,3,0,0,3,0,0
"3946","Ghana",2020-03-15,6,0,0,3,0,0
"3947","Ghana",2020-03-16,6,0,0,0,0,0
"3948","Ghana",2020-03-17,7,0,0,1,0,0
"3949","Ghana",2020-03-18,7,0,0,0,0,0
"3950","Ghana",2020-03-19,11,0,0,4,0,0
"3951","Greece",2019-12-31,0,0,0,0,0,0
"3952","Greece",2020-01-01,0,0,0,0,0,0
"3953","Greece",2020-01-02,0,0,0,0,0,0
"3954","Greece",2020-01-03,0,0,0,0,0,0
"3955","Greece",2020-01-04,0,0,0,0,0,0
"3956","Greece",2020-01-05,0,0,0,0,0,0
"3957","Greece",2020-01-06,0,0,0,0,0,0
"3958","Greece",2020-01-07,0,0,0,0,0,0
"3959","Greece",2020-01-08,0,0,0,0,0,0
"3960","Greece",2020-01-09,0,0,0,0,0,0
"3961","Greece",2020-01-10,0,0,0,0,0,0
"3962","Greece",2020-01-11,0,0,0,0,0,0
"3963","Greece",2020-01-12,0,0,0,0,0,0
"3964","Greece",2020-01-13,0,0,0,0,0,0
"3965","Greece",2020-01-14,0,0,0,0,0,0
"3966","Greece",2020-01-15,0,0,0,0,0,0
"3967","Greece",2020-01-16,0,0,0,0,0,0
"3968","Greece",2020-01-17,0,0,0,0,0,0
"3969","Greece",2020-01-18,0,0,0,0,0,0
"3970","Greece",2020-01-19,0,0,0,0,0,0
"3971","Greece",2020-01-20,0,0,0,0,0,0
"3972","Greece",2020-01-21,0,0,0,0,0,0
"3973","Greece",2020-01-22,0,0,0,0,0,0
"3974","Greece",2020-01-23,0,0,0,0,0,0
"3975","Greece",2020-01-24,0,0,0,0,0,0
"3976","Greece",2020-01-25,0,0,0,0,0,0
"3977","Greece",2020-01-26,0,0,0,0,0,0
"3978","Greece",2020-01-27,0,0,0,0,0,0
"3979","Greece",2020-01-28,0,0,0,0,0,0
"3980","Greece",2020-01-29,0,0,0,0,0,0
"3981","Greece",2020-01-30,0,0,0,0,0,0
"3982","Greece",2020-01-31,0,0,0,0,0,0
"3983","Greece",2020-02-01,0,0,0,0,0,0
"3984","Greece",2020-02-02,0,0,0,0,0,0
"3985","Greece",2020-02-03,0,0,0,0,0,0
"3986","Greece",2020-02-04,0,0,0,0,0,0
"3987","Greece",2020-02-05,0,0,0,0,0,0
"3988","Greece",2020-02-06,0,0,0,0,0,0
"3989","Greece",2020-02-07,0,0,0,0,0,0
"3990","Greece",2020-02-08,0,0,0,0,0,0
"3991","Greece",2020-02-09,0,0,0,0,0,0
"3992","Greece",2020-02-10,0,0,0,0,0,0
"3993","Greece",2020-02-11,0,0,0,0,0,0
"3994","Greece",2020-02-12,0,0,0,0,0,0
"3995","Greece",2020-02-13,0,0,0,0,0,0
"3996","Greece",2020-02-14,0,0,0,0,0,0
"3997","Greece",2020-02-15,0,0,0,0,0,0
"3998","Greece",2020-02-16,0,0,0,0,0,0
